,Date,Volume,nasdak,sp
1645,2010-10-27,933750,2503.26001,1182.449951
1646,2010-10-28,779120,2507.370117,1183.780029
1647,2010-10-29,418550,2507.409912,1183.26001
1648,2010-11-01,1203520,2504.840088,1184.380005
1649,2010-11-02,2048810,2533.52002,1193.569946
1650,2010-11-03,1283040,2540.27002,1197.959961
1651,2010-11-04,1106470,2577.340088,1221.060059
1652,2010-11-05,910090,2578.97998,1225.849976
1653,2010-11-08,1142465,2580.050049,1223.25
1654,2010-11-09,770340,2562.97998,1213.400024
1655,2010-11-10,552820,2578.780029,1218.709961
1656,2010-11-11,967885,2555.52002,1213.540039
1657,2010-11-12,1758400,2518.209961,1199.209961
1658,2010-11-15,1343860,2513.820068,1197.75
1659,2010-11-16,636775,2469.840088,1178.339966
1660,2010-11-17,957615,2476.01001,1178.589966
1661,2010-11-18,494060,2514.399902,1196.689941
1662,2010-11-19,787640,2518.120117,1199.72998
1663,2010-11-22,606160,2532.02002,1197.839966
1664,2010-11-23,715875,2494.949951,1180.72998
1665,2010-11-24,1302660,2543.120117,1198.349976
1666,2010-11-26,669035,2534.560059,1189.400024
1667,2010-11-29,628140,2525.219971,1187.76001
1668,2010-11-30,851830,2498.22998,1180.550049
1669,2010-12-01,1340990,2549.429932,1206.069946
1670,2010-12-02,672425,2579.350098,1221.530029
1671,2010-12-03,1065000,2591.459961,1224.709961
1672,2010-12-06,1488500,2594.919922,1223.119995
1673,2010-12-07,806400,2598.48999,1223.75
1674,2010-12-08,734245,2609.159912,1228.280029
1675,2010-12-09,916350,2616.669922,1233.0
1676,2010-12-10,1005990,2637.540039,1240.400024
1677,2010-12-13,456475,2624.909912,1240.459961
1678,2010-12-14,456260,2627.719971,1241.589966
1679,2010-12-15,1014170,2617.219971,1235.22998
1680,2010-12-16,1288835,2637.310059,1242.869995
1681,2010-12-17,873935,2642.969971,1243.910034
1682,2010-12-20,1766425,2649.560059,1247.079956
1683,2010-12-21,1932755,2667.610107,1254.599976
1684,2010-12-22,1063805,2671.47998,1258.839966
1685,2010-12-23,813420,2665.600098,1256.77002
1686,2010-12-27,497440,2667.27002,1257.540039
1687,2010-12-28,354850,2662.879883,1258.51001
1688,2010-12-29,778815,2666.929932,1259.780029
1689,2010-12-30,693595,2662.97998,1257.880005
1690,2011-01-03,1448230,2691.52002,1271.869995
1691,2011-01-04,763515,2681.25,1270.199951
1692,2011-01-05,763530,2702.199951,1276.560059
1693,2011-01-06,937630,2709.889893,1273.849976
1694,2011-01-07,955830,2703.169922,1271.5
1695,2011-01-10,1013565,2707.800049,1269.75
1696,2011-01-11,1305745,2716.830078,1274.47998
1697,2011-01-12,1605895,2737.330078,1285.959961
1698,2011-01-13,2365440,2735.290039,1283.76001
1699,2011-01-14,4003460,2755.300049,1293.23999
1700,2011-01-18,2585480,2765.850098,1295.02002
1701,2011-01-19,2153825,2725.360107,1281.920044
1702,2011-01-20,2395395,2704.290039,1280.26001
1703,2011-01-21,1562720,2689.540039,1283.349976
1704,2011-01-24,1126930,2717.550049,1290.839966
1705,2011-01-25,2319085,2719.25,1291.180054
1706,2011-01-26,1358410,2739.5,1296.630005
1707,2011-01-27,732105,2755.280029,1299.540039
1708,2011-01-28,1391670,2686.889893,1276.339966
1709,2011-01-31,728895,2700.080078,1286.119995
1710,2011-02-01,1133155,2751.189941,1307.589966
1711,2011-02-07,991890,2783.98999,1319.050049
1712,2011-02-08,1238585,2797.050049,1324.569946
1713,2011-02-09,659540,2789.070068,1320.880005
1714,2011-02-10,1710960,2790.449951,1321.869995
1715,2011-02-11,1160210,2809.439941,1329.150024
1716,2011-02-14,2342480,2817.179932,1332.319946
1717,2011-02-15,1193975,2804.350098,1328.01001
1718,2011-02-16,1489195,2825.560059,1336.319946
1719,2011-02-17,925405,2831.580078,1340.430054
1720,2011-02-18,835925,2833.949951,1343.01001
1721,2011-02-22,2109750,2756.419922,1315.439941
1722,2011-02-23,1300315,2722.98999,1307.400024
1723,2011-02-24,1058140,2737.899902,1306.099976
1724,2011-02-25,489775,2781.050049,1319.880005
1725,2011-02-28,398775,2782.27002,1327.219971
1726,2011-03-02,943925,2748.070068,1308.439941
1727,2011-03-03,617310,2798.73999,1330.969971
1728,2011-03-04,472440,2784.669922,1321.150024
1729,2011-03-07,661580,2745.629883,1310.130005
1730,2011-03-08,891865,2765.77002,1321.819946
1731,2011-03-09,432260,2751.719971,1320.02002
1732,2011-03-10,552780,2701.02002,1295.109985
1733,2011-03-11,922675,2715.610107,1304.280029
1734,2011-03-14,822835,2700.969971,1296.390015
1735,2011-03-15,1051175,2667.330078,1281.869995
1736,2011-03-16,1012040,2616.820068,1256.880005
1737,2011-03-17,786700,2636.050049,1273.719971
1738,2011-03-18,1033880,2643.669922,1279.209961
1739,2011-03-21,875625,2692.090088,1298.380005
1740,2011-03-22,610715,2683.870117,1293.77002
1741,2011-03-23,482285,2698.300049,1297.540039
1742,2011-03-24,1022220,2736.419922,1309.660034
1743,2011-03-25,570690,2743.060059,1313.800049
1744,2011-03-28,1676660,2730.679932,1310.189941
1745,2011-03-29,1003160,2756.889893,1319.439941
1746,2011-03-30,887965,2776.790039,1328.26001
1747,2011-03-31,1213375,2781.070068,1325.829956
1748,2011-04-01,1095490,2789.600098,1332.410034
1749,2011-04-04,2255440,2789.189941,1332.869995
1750,2011-04-05,873025,2791.189941,1332.630005
1751,2011-04-06,683945,2799.820068,1335.540039
1752,2011-04-07,707540,2796.139893,1333.51001
1753,2011-04-08,522260,2780.419922,1328.170044
1754,2011-04-11,931590,2771.51001,1324.459961
1755,2011-04-12,1525595,2744.790039,1314.160034
1756,2011-04-13,877195,2761.52002,1314.410034
1757,2011-04-14,874255,2760.219971,1314.52002
1758,2011-04-15,821100,2764.649902,1319.680054
1759,2011-04-18,915860,2735.379883,1305.140015
1760,2011-04-19,1207385,2744.969971,1312.619995
1761,2011-04-20,1025050,2802.51001,1330.359985
1762,2011-04-21,958865,2820.159912,1337.380005
1763,2011-04-25,446575,2825.879883,1335.25
1764,2011-04-26,430510,2847.540039,1347.23999
1765,2011-04-27,782315,2869.879883,1355.660034
1766,2011-04-28,1297625,2872.530029,1360.47998
1767,2011-04-29,1021455,2873.540039,1363.609985
1768,2011-05-02,910995,2864.080078,1361.219971
1769,2011-05-03,965355,2841.620117,1356.619995
1770,2011-05-04,522605,2828.22998,1347.319946
1771,2011-05-06,1259615,2827.560059,1340.199951
1772,2011-05-09,623180,2843.25,1346.290039
1773,2011-05-11,718350,2845.060059,1342.079956
1774,2011-05-12,690190,2863.040039,1348.650024
1775,2011-05-13,1414715,2828.469971,1337.77002
1776,2011-05-16,362290,2782.310059,1329.469971
1777,2011-05-17,594790,2783.209961,1328.97998
1778,2011-05-18,781440,2815.0,1340.680054
1779,2011-05-19,2258285,2823.310059,1343.599976
1780,2011-05-20,1370175,2803.320068,1333.27002
1781,2011-05-23,617600,2758.899902,1317.369995
1782,2011-05-24,503875,2746.159912,1316.280029
1783,2011-05-25,460310,2761.379883,1320.469971
1784,2011-05-26,861480,2782.919922,1325.689941
1785,2011-05-27,580995,2796.860107,1331.099976
1786,2011-05-31,555265,2835.300049,1345.199951
1787,2011-06-01,1032565,2769.189941,1314.550049
1788,2011-06-02,601455,2773.310059,1312.939941
1789,2011-06-03,651525,2732.780029,1300.160034
1790,2011-06-07,726150,2701.560059,1284.939941
1791,2011-06-08,1269270,2675.379883,1279.560059
1792,2011-06-09,903145,2684.870117,1289.0
1793,2011-06-10,1072880,2643.72998,1270.97998
1794,2011-06-13,611660,2639.689941,1271.829956
1795,2011-06-14,1821390,2678.719971,1287.869995
1796,2011-06-15,977710,2631.459961,1265.420044
1797,2011-06-16,936215,2623.699951,1267.640015
1798,2011-06-17,457335,2616.47998,1271.5
1799,2011-06-20,522055,2629.659912,1278.359985
1800,2011-06-21,582210,2687.26001,1295.52002
1801,2011-06-22,377450,2669.189941,1287.140015
1802,2011-06-23,533980,2686.75,1283.5
1803,2011-06-24,967735,2652.889893,1268.449951
1804,2011-06-27,834580,2688.280029,1280.099976
1805,2011-06-28,556820,2729.310059,1296.670044
1806,2011-06-29,378955,2740.48999,1307.410034
1807,2011-06-30,669865,2773.52002,1320.640015
1808,2011-07-01,562165,2816.030029,1339.670044
1809,2011-07-05,1569760,2825.77002,1337.880005
1810,2011-07-06,891595,2834.02002,1339.219971
1811,2011-07-07,818515,2872.659912,1353.219971
1812,2011-07-08,1118995,2859.810059,1343.800049
1813,2011-07-11,726645,2802.620117,1319.48999
1814,2011-07-12,514180,2781.909912,1313.640015
1815,2011-07-13,595655,2796.919922,1317.719971
1816,2011-07-14,885385,2762.669922,1308.869995
1817,2011-07-15,1273390,2789.800049,1316.140015
1818,2011-07-18,1215195,2765.110107,1305.439941
1819,2011-07-19,2092920,2826.52002,1326.72998
1820,2011-07-20,3316220,2814.22998,1325.839966
1821,2011-07-21,1975770,2834.429932,1343.800049
1822,2011-07-22,1931395,2858.830078,1345.02002
1823,2011-07-25,1148320,2842.800049,1337.430054
1824,2011-07-26,576000,2839.959961,1331.939941
1825,2011-07-27,1447635,2764.790039,1304.890015
1826,2011-07-28,1037450,2766.25,1300.670044
1827,2011-07-29,1967125,2756.379883,1292.280029
1828,2011-08-01,989805,2744.610107,1286.939941
1829,2011-08-02,1503880,2669.23999,1254.050049
1830,2011-08-03,785510,2693.070068,1260.339966
1831,2011-08-04,1285770,2556.389893,1200.069946
1832,2011-08-05,1454760,2532.409912,1199.380005
1833,2011-08-08,1702720,2357.689941,1119.459961
1834,2011-08-09,1515490,2482.52002,1172.530029
1835,2011-08-10,2474945,2381.050049,1120.76001
1836,2011-08-11,2481105,2492.679932,1172.640015
1837,2011-08-12,2987755,2507.97998,1178.810059
1838,2011-08-16,3364315,2523.449951,1192.76001
1839,2011-08-17,2179970,2511.47998,1193.890015
1840,2011-08-18,2185225,2380.429932,1140.650024
1841,2011-08-19,2832655,2341.840088,1123.530029
1842,2011-08-22,2315075,2345.379883,1123.819946
1843,2011-08-23,1170765,2446.060059,1162.349976
1844,2011-08-24,1331880,2467.689941,1177.599976
1845,2011-08-25,1335415,2419.629883,1159.27002
1846,2011-08-26,987110,2479.850098,1176.800049
1847,2011-08-29,1003455,2562.110107,1210.079956
1848,2011-08-30,956805,2576.110107,1212.920044
1849,2011-08-31,933745,2579.459961,1218.890015
1850,2011-09-01,1366825,2546.040039,1204.420044
1851,2011-09-02,1575170,2480.330078,1173.969971
1852,2011-09-06,1203915,2473.830078,1165.23999
1853,2011-09-07,2454130,2548.939941,1198.619995
1854,2011-09-08,1408170,2529.139893,1185.900024
1855,2011-09-09,1555570,2467.98999,1154.22998
1856,2011-09-14,880300,2572.550049,1188.680054
1857,2011-09-15,1092260,2607.070068,1209.109985
1858,2011-09-16,759745,2622.310059,1216.01001
1859,2011-09-19,975100,2612.830078,1204.089966
1860,2011-09-20,825240,2590.23999,1202.089966
1861,2011-09-21,874360,2538.189941,1166.76001
1862,2011-09-22,1461310,2455.669922,1129.560059
1863,2011-09-23,950810,2483.22998,1136.430054
1864,2011-09-26,1364395,2516.689941,1162.949951
1865,2011-09-27,1577730,2546.830078,1175.380005
1866,2011-09-28,1343425,2491.580078,1151.060059
1867,2011-09-29,750560,2480.76001,1160.400024
1868,2011-09-30,810220,2415.399902,1131.420044
1869,2011-10-04,1401925,2404.820068,1123.949951
1870,2011-10-05,1720250,2460.51001,1144.030029
1871,2011-10-06,1922330,2506.820068,1164.969971
1872,2011-10-07,1284105,2479.350098,1155.459961
1873,2011-10-10,2404360,2566.050049,1194.890015
1874,2011-10-11,751960,2583.030029,1195.540039
1875,2011-10-12,1481630,2604.72998,1207.25
1876,2011-10-13,825065,2620.23999,1203.660034
1877,2011-10-14,1345570,2667.850098,1224.579956
1878,2011-10-17,1963805,2614.919922,1200.859985
1879,2011-10-18,1556810,2657.429932,1225.380005
1880,2011-10-19,1191345,2604.040039,1209.880005
1881,2011-10-20,1412410,2598.620117,1215.390015
1882,2011-10-21,1850545,2637.459961,1238.25
1883,2011-10-24,1931850,2699.439941,1254.189941
1884,2011-10-25,1258890,2638.419922,1229.050049
1885,2011-10-26,904980,2650.669922,1242.0
1886,2011-10-27,898895,2738.629883,1284.589966
1887,2011-10-28,1265695,2737.149902,1285.089966
1888,2011-10-31,2167360,2684.409912,1253.300049
1889,2011-11-01,708270,2606.959961,1218.280029
1890,2011-11-02,616940,2639.97998,1237.900024
1891,2011-11-03,733635,2697.969971,1261.150024
1892,2011-11-04,669315,2686.149902,1253.22998
1893,2011-11-07,576780,2695.25,1261.119995
1894,2011-11-08,810380,2727.48999,1275.920044
1895,2011-11-09,406720,2621.649902,1229.099976
1896,2011-11-10,928745,2625.149902,1239.699951
1897,2011-11-11,1394910,2678.75,1263.849976
1898,2011-11-14,738385,2657.219971,1251.780029
1899,2011-11-15,603680,2686.199951,1257.810059
1900,2011-11-16,971185,2639.610107,1236.910034
1901,2011-11-17,740390,2587.98999,1216.130005
1902,2011-11-18,441085,2572.5,1215.650024
1903,2011-11-21,788215,2523.139893,1192.97998
1904,2011-11-22,541735,2521.280029,1188.040039
1905,2011-11-23,658850,2460.080078,1161.790039
1906,2011-11-25,465950,2441.51001,1158.670044
1907,2011-11-28,673535,2527.340088,1192.550049
1908,2011-11-29,561080,2515.51001,1195.189941
1909,2011-11-30,1135585,2620.340088,1246.959961
1910,2011-12-01,838540,2626.199951,1244.579956
1911,2011-12-02,4888090,2626.929932,1244.280029
1912,2011-12-05,1808145,2655.76001,1257.079956
1913,2011-12-06,842305,2649.560059,1258.469971
1914,2011-12-07,1170185,2649.209961,1261.01001
1915,2011-12-08,1751540,2596.379883,1234.349976
1916,2011-12-09,1051500,2646.850098,1255.189941
1917,2011-12-12,1175935,2612.26001,1236.469971
1918,2011-12-13,811620,2579.27002,1225.72998
1919,2011-12-14,541445,2539.310059,1211.819946
1920,2011-12-15,714775,2541.01001,1215.75
1921,2011-12-16,611875,2555.330078,1219.660034
1922,2011-12-19,828800,2523.139893,1205.349976
1923,2011-12-20,1418510,2603.72998,1241.300049
1924,2011-12-21,1414000,2577.969971,1243.719971
1925,2011-12-22,1243755,2599.449951,1254.0
1926,2011-12-23,341280,2618.639893,1265.329956
1927,2011-12-27,306225,2625.199951,1265.430054
1928,2011-12-28,502230,2589.97998,1249.640015
1929,2011-12-29,736855,2613.73999,1263.02002
1930,2012-01-03,398420,2648.719971,1277.060059
1931,2012-01-04,646290,2648.360107,1277.300049
1932,2012-01-05,574440,2669.860107,1281.060059
1933,2012-01-06,612780,2674.219971,1277.810059
1934,2012-01-09,590245,2676.560059,1280.699951
1935,2012-01-10,498385,2702.5,1292.079956
1936,2012-01-11,617710,2710.76001,1292.47998
1937,2012-01-12,598145,2724.699951,1295.5
1938,2012-01-13,653690,2710.669922,1289.089966
1939,2012-01-17,576630,2728.080078,1293.670044
1940,2012-01-18,612080,2769.709961,1308.040039
1941,2012-01-19,934915,2788.330078,1314.5
1942,2012-01-20,749655,2786.699951,1315.380005
1943,2012-01-25,1273090,2818.310059,1326.060059
1944,2012-01-26,1257995,2805.280029,1318.430054
1945,2012-01-27,1250980,2816.550049,1316.329956
1946,2012-01-30,911720,2811.939941,1313.01001
1947,2012-01-31,1195320,2813.840088,1312.410034
1948,2012-02-01,1136895,2848.27002,1324.089966
1949,2012-02-02,1303245,2859.679932,1325.540039
1950,2012-02-03,1160830,2905.659912,1344.900024
1951,2012-02-06,1100860,2901.98999,1344.329956
1952,2012-02-07,970850,2904.080078,1347.050049
1953,2012-02-08,879255,2915.860107,1349.959961
1954,2012-02-09,1092930,2927.22998,1351.949951
1955,2012-02-10,1256465,2903.879883,1342.640015
1956,2012-02-13,1490670,2931.389893,1351.77002
1957,2012-02-14,661200,2931.830078,1350.5
1958,2012-02-15,698175,2915.830078,1343.22998
1959,2012-02-16,843715,2959.850098,1358.040039
1960,2012-02-17,658950,2951.780029,1361.22998
1961,2012-02-21,632730,2948.570068,1362.209961
1962,2012-02-22,632175,2933.169922,1357.660034
1963,2012-02-23,1731210,2956.97998,1363.459961
1964,2012-02-24,1931880,2963.75,1365.73999
1965,2012-02-27,1164910,2966.159912,1367.589966
1966,2012-02-28,1131325,2986.76001,1372.180054
1967,2012-02-29,886660,2966.889893,1365.680054
1968,2012-03-02,876145,2976.189941,1369.630005
1969,2012-03-05,1343720,2950.47998,1364.329956
1970,2012-03-06,515730,2910.320068,1343.359985
1971,2012-03-07,746320,2935.689941,1352.630005
1972,2012-03-08,583050,2970.419922,1365.910034
1973,2012-03-09,1068710,2988.340088,1370.869995
1974,2012-03-12,826565,2983.659912,1371.089966
1975,2012-03-13,762320,3039.879883,1395.949951
1976,2012-03-14,739965,3040.72998,1394.280029
1977,2012-03-15,750500,3056.370117,1402.599976
1978,2012-03-16,512615,3055.26001,1404.170044
1979,2012-03-19,560625,3078.320068,1409.75
1980,2012-03-20,552025,3074.149902,1405.52002
1981,2012-03-21,989140,3075.320068,1402.890015
1982,2012-03-22,952375,3063.320068,1392.780029
1983,2012-03-23,1062225,3067.919922,1397.109985
1984,2012-03-26,764760,3122.570068,1416.51001
1985,2012-03-27,1243035,3120.350098,1412.52002
1986,2012-03-28,1264830,3104.959961,1405.540039
1987,2012-03-29,1122925,3095.360107,1403.280029
1988,2012-03-30,744550,3091.570068,1408.469971
1989,2012-04-02,625170,3119.699951,1419.040039
1990,2012-04-03,735325,3113.570068,1413.380005
1991,2012-04-04,838060,3068.090088,1398.959961
1992,2012-04-05,689805,3080.5,1398.079956
1993,2012-04-09,589410,3047.080078,1382.199951
1994,2012-04-10,462635,2991.219971,1358.589966
1995,2012-04-12,624735,3055.550049,1387.569946
1996,2012-04-13,1192915,3011.330078,1370.26001
1997,2012-04-16,856130,2988.399902,1369.569946
1998,2012-04-17,473015,3042.820068,1390.780029
1999,2012-04-18,450650,3031.449951,1385.140015
2000,2012-04-19,629250,3007.560059,1376.920044
2001,2012-04-20,681770,3000.449951,1378.530029
2002,2012-04-23,320175,2970.449951,1366.939941
2003,2012-04-24,616915,2961.600098,1371.969971
2004,2012-04-25,867835,3029.629883,1390.689941
2005,2012-04-26,482905,3050.610107,1399.97998
2006,2012-04-27,608325,3069.199951,1403.359985
2007,2012-04-30,1025365,3046.360107,1397.910034
2008,2012-05-02,868585,3059.850098,1402.310059
2009,2012-05-03,714245,3024.300049,1391.569946
2010,2012-05-04,856950,2956.340088,1369.099976
2011,2012-05-07,1022055,2957.76001,1369.579956
2012,2012-05-08,822970,2946.27002,1363.719971
2013,2012-05-09,1484690,2934.709961,1354.579956
2014,2012-05-10,1215595,2933.639893,1357.98999
2015,2012-05-11,1063985,2933.820068,1353.390015
2016,2012-05-14,900185,2902.580078,1338.349976
2017,2012-05-15,862665,2893.76001,1330.660034
2018,2012-05-16,710730,2874.040039,1324.800049
2019,2012-05-17,984130,2813.689941,1304.859985
2020,2012-05-18,900880,2778.790039,1295.219971
2021,2012-05-21,1143930,2847.209961,1315.98999
2022,2012-05-22,845765,2839.080078,1316.630005
2023,2012-05-23,912575,2850.120117,1318.859985
2024,2012-05-24,718795,2839.379883,1320.680054
2025,2012-05-25,631760,2837.530029,1317.819946
2026,2012-05-29,620315,2870.98999,1332.420044
2027,2012-05-30,887265,2837.360107,1313.319946
2028,2012-05-31,900335,2827.340088,1310.329956
2029,2012-06-01,1127245,2747.47998,1278.040039
2030,2012-06-04,916790,2760.01001,1278.180054
2031,2012-06-05,1101935,2778.110107,1285.5
2032,2012-06-07,721575,2831.02002,1314.98999
2033,2012-06-08,951685,2858.419922,1325.660034
2034,2012-06-11,1268060,2809.72998,1308.930054
2035,2012-06-12,1449425,2843.070068,1324.180054
2036,2012-06-13,696780,2818.610107,1314.880005
2037,2012-06-14,769715,2836.330078,1329.099976
2038,2012-06-15,1229605,2872.800049,1342.839966
2039,2012-06-18,707625,2895.330078,1344.780029
2040,2012-06-19,617650,2929.76001,1357.97998
2041,2012-06-20,829310,2930.449951,1355.689941
2042,2012-06-21,752220,2859.090088,1325.51001
2043,2012-06-22,785255,2892.419922,1335.02002
2044,2012-06-25,1139795,2836.159912,1313.719971
2045,2012-06-26,744575,2854.060059,1319.98999
2046,2012-06-27,938395,2875.320068,1331.849976
2047,2012-06-28,1119770,2849.48999,1329.040039
2048,2012-06-29,832220,2935.050049,1362.160034
2049,2012-07-02,712735,2951.22998,1365.51001
2050,2012-07-03,784375,2976.080078,1374.02002
2051,2012-07-05,1442740,2976.120117,1367.579956
2052,2012-07-06,557470,2937.330078,1354.680054
2053,2012-07-09,798355,2931.77002,1352.459961
2054,2012-07-10,1089870,2902.330078,1341.469971
2055,2012-07-11,1431705,2887.97998,1341.449951
